entry_type,canonical_term,alias,domain,source_system,note
vendor_context_link,sap_desc_ce998430,MM_EKKO_CON_PREBOOK_LEV,WRF_POTB_PREBOOK_LEVEL,SAP,auto-map via desc: OTB Indicator Level for Contracts
vendor_context_link,sap_desc_85bfa3e2,MM_EKPO_STATU,ASTAT,SAP,auto-map via desc: Origin of a Purchasing Document Item
vendor_context_link,sap_desc_36528e9f,MM_EKPO_KTMNG,MENGE,SAP,auto-map via desc: Target Quantity
vendor_context_link,sap_desc_062bc25c,MM_EKPO_TXDAT,DATUM,SAP,auto-map via desc: Date for Determining Tax Rates
vendor_context_link,sap_desc_914dbae9,MM_EKPO_TAX_COUNTRY,LAND1,SAP,auto-map via desc: Tax Reporting Country/Region
vendor_context_link,sap_desc_33b47d73,MM_EKPO_INSMK,INSMK,SAP,auto-map via desc: Stock Type
vendor_context_link,sap_desc_9e159397,MM_EKPO_SPINF,SPINF,SAP,auto-map via desc: Indicator: Update Info Record
vendor_context_link,sap_desc_e84f4025,MM_EKPO_MAHNZ,PACK2,SAP,auto-map via desc: Number of Reminders/Expediters
vendor_context_link,sap_desc_7066d3d6,MM_EKPO_ABSKZ,XFELD,SAP,auto-map via desc: Rejection Indicator
vendor_context_link,sap_desc_19049635,MM_EKPO_AGMEM,AGMEM,SAP,auto-map via desc: Internal Comment on Quotation
vendor_context_link,sap_desc_57ca4786,MM_EKPO_ELIKZ,XFELD,SAP,"auto-map via desc: ""Delivery Completed"" Indicator"
vendor_context_link,sap_desc_72c941e0,MM_EKPO_EREKZ,XFELD,SAP,auto-map via desc: Final Invoice Indicator
vendor_context_link,sap_desc_29a1f5a1,MM_EKPO_WEBRE,XFELD,SAP,auto-map via desc: Indicator: GR-Based Invoice Verification
vendor_context_link,sap_desc_40380d42,MM_EKPO_KZABS,XFELD,SAP,auto-map via desc: Order Acknowledgment Requirement
vendor_context_link,sap_desc_14224768,MM_EKPO_LABNR,TEXT20,SAP,auto-map via desc: Order Acknowledgment Number
vendor_context_link,sap_desc_8331467a,MM_EKPO_ABFTZ,MENG13,SAP,auto-map via desc: Agreed Cumulative Quantity
vendor_context_link,sap_desc_c6e02b1b,MM_EKPO_ETFZ1,PACK2,SAP,auto-map via desc: Firm Zone (Go-Ahead for Production)
vendor_context_link,sap_desc_a4a069a4,MM_EKPO_ETFZ2,PACK2,SAP,auto-map via desc: Trade-Off Zone (Go-Ahead for Materials Procurement
vendor_context_link,sap_desc_86f367cf,MM_EKPO_KZSTU,KZFIX,SAP,auto-map via desc: Firm/Trade-Off Zones Binding with Regard to Mat. P
vendor_context_link,sap_desc_cc7077cc,MM_EKPO_EVERS,EVERS,SAP,auto-map via desc: Shipping Instructions
vendor_context_link,sap_desc_582100bb,MM_EKPO_NAVNW,WERT7,SAP,auto-map via desc: Non-deductible input tax
vendor_context_link,sap_desc_0fb3fc9f,MM_EKPO_SKTOF,XFELD,SAP,auto-map via desc: Item Does Not Qualify for Cash Discount
vendor_context_link,sap_desc_b071cf8c,MM_EKPO_ETDRK,ETDRK,SAP,auto-map via desc: Indicator: Print-relevant schedule lines exist
vendor_context_link,sap_desc_7ec2868b,MM_EKPO_INSNC,XFELD,SAP,auto-map via desc: Quality inspection indicator cannot be changed
vendor_context_link,sap_desc_11fe152a,MM_EKPO_ZGTYP,QZGTYP,SAP,auto-map via desc: Certificate Type
vendor_context_link,sap_desc_7af9f3ab,MM_EKPO_KO_GSBER,GSBER,SAP,auto-map via desc: Business area reported to the partner
vendor_context_link,sap_desc_08c7c503,MM_EKPO_KO_PARGB,GSBER,SAP,auto-map via desc: assumed business area of the business partner
vendor_context_link,sap_desc_f515e7a3,MM_EKPO_VORAB,XFELD,SAP,auto-map via desc: Advance procurement: project stock
vendor_context_link,sap_desc_afc8ab93,MM_EKPO_KOLIF,LIFNR,SAP,auto-map via desc: Prior Supplier
vendor_context_link,sap_desc_c1ee634d,MM_EKPO_LTSNR,LTSNR,SAP,auto-map via desc: Supplier Subrange
vendor_context_link,sap_desc_ff222b42,MM_EKPO_GNETWR,WERT7,SAP,auto-map via desc: Currently not used
vendor_context_link,sap_desc_3a88d2e6,MM_EKPO_STAPO,XFELD,SAP,auto-map via desc: Item is statistical
vendor_context_link,sap_desc_444204fc,MM_EKPO_UEBPO,EBELP,SAP,auto-map via desc: Higher-Level Item in Purchasing Documents
vendor_context_link,sap_desc_5620bdf9,MM_EKPO_ATTYP,ATTYP,SAP,auto-map via desc: Material Category
vendor_context_link,sap_desc_3e962214,MM_EKPO_HANDOVERLOC,HANDOVER_LOC,SAP,auto-map via desc: Location for a physical handover of goods
vendor_context_link,sap_desc_e9375af5,MM_EKPO_XERSY,XFELD,SAP,auto-map via desc: Evaluated Receipt Settlement (ERS)
vendor_context_link,sap_desc_cb955018,MM_EKPO_DRDAT,DATUM,SAP,auto-map via desc: Last Transmission
vendor_context_link,sap_desc_a76d4ef5,MM_EKPO_DRUHR,UZEIT,SAP,auto-map via desc: Time
vendor_context_link,sap_desc_8f0d77c5,MM_EKPO_DRUNR,NUMC4,SAP,auto-map via desc: Sequential Number
vendor_context_link,sap_desc_442d739f,MM_EKPO_ANZPU,MENG13,SAP,auto-map via desc: Number of Points
vendor_context_link,sap_desc_3ca532c4,MM_EKPO_PUNEI,MEINS,SAP,auto-map via desc: Points Unit
vendor_context_link,sap_desc_fd0102d3,MM_EKPO_SAISO,SAISO,SAP,auto-map via desc: Season Category
vendor_context_link,sap_desc_1a555f1a,MM_EKPO_SAISJ,CJAHR,SAP,auto-map via desc: Season Year
vendor_context_link,sap_desc_d373313a,MM_EKPO_MLMAA,XFELD,SAP,auto-map via desc: Material Ledger Activated at Material Level
vendor_context_link,sap_desc_91671fd1,MM_EKPO_USEQU,USEQU,SAP,auto-map via desc: Quota arrangement usage
vendor_context_link,sap_desc_710f1123,MM_EKPO_UPVOR,CHAR1,SAP,auto-map via desc: Subitems Exist
vendor_context_link,sap_desc_a420c661,MM_EKPO_MFZHI,MENG15,SAP,auto-map via desc: Maximum Cumulative Material Go-Ahead Quantity
vendor_context_link,sap_desc_175f4e17,MM_EKPO_FFZHI,MENG15,SAP,auto-map via desc: Maximum Cumulative Production Go-Ahead Quantity
vendor_context_link,sap_desc_c096b0fb,MM_EKPO_RETPO,XFELD,SAP,auto-map via desc: Returns Item
vendor_context_link,sap_desc_075a4bb7,MM_EKPO_BSGRU,BSGRU,SAP,auto-map via desc: Reason for Ordering
vendor_context_link,sap_desc_fcd7df4d,MM_EKPO_NRFHG,NRFHG,SAP,auto-map via desc: Material qualifies for discount in kind
vendor_context_link,sap_desc_65541e41,MM_EKPO_J_1BNBM,STEUC,SAP,auto-map via desc: Brazilian NCM Code
vendor_context_link,sap_desc_bd0d1fb8,MM_EKPO_J_1BMATUSE,J_1BMATUSE,SAP,auto-map via desc: Usage of the material
vendor_context_link,sap_desc_d5a19e30,MM_EKPO_J_1BOWNPRO,XFELD,SAP,auto-map via desc: Produced in-house
vendor_context_link,sap_desc_298bc204,MM_EKPO_J_1BINDUST,J_1BINDUS3,SAP,auto-map via desc: Material CFOP category
vendor_context_link,sap_desc_dd8c00bd,MM_EKPO_ABUEB,ABUEB,SAP,auto-map via desc: Release Creation Profile
vendor_context_link,sap_desc_ad281c54,MM_EKPO_NLABD,DATUM,SAP,auto-map via desc: Next Forecast Delivery Schedule Transmission
vendor_context_link,sap_desc_24259b6d,MM_EKPO_NFABD,DATUM,SAP,auto-map via desc: Next JIT Delivery Schedule Transmission
vendor_context_link,sap_desc_c410ad11,MM_EKPO_BONBA,WERTV7,SAP,auto-map via desc: Rebate Basis 1
vendor_context_link,sap_desc_2fef9638,MM_EKPO_FABKZ,FABKZ,SAP,auto-map via desc: JIT Delivery Schedules
vendor_context_link,sap_desc_5855ca4d,MM_EKPO_J_1AINDXP,J_1AINDXP,SAP,auto-map via desc: Inflation Index
vendor_context_link,sap_desc_72247d13,MM_EKPO_J_1AIDATEP,J_1AUDATEP,SAP,auto-map via desc: Inflation Index Date
vendor_context_link,sap_desc_d5fcdafd,MM_EKPO_EGLKZ,XFELD,SAP,"auto-map via desc: ""Outward Delivery Completed"" Indicator"
vendor_context_link,sap_desc_7d7ec9fe,MM_EKPO_KZFME,KZWSO,SAP,auto-map via desc: Units of measure usage
vendor_context_link,sap_desc_64432bbd,MM_EKPO_RDPRF,RDPRF,SAP,auto-map via desc: Rounding Profile
vendor_context_link,sap_desc_fe1857bf,MM_EKPO_CHG_SRV,XFELD,SAP,auto-map via desc: Configuration changed
vendor_context_link,sap_desc_5b851634,MM_EKPO_NOVET,XFELD,SAP,auto-map via desc: Item blocked for SD delivery
vendor_context_link,sap_desc_e03cad2d,MM_EKPO_LEBRE,XFELD,SAP,auto-map via desc: Indicator for Service-Based Invoice Verification
vendor_context_link,sap_desc_3b82f95a,MM_EKPO_APOMS,APOMS,SAP,auto-map via desc: APO as Planning System
vendor_context_link,sap_desc_3e0a9bdf,MM_EKPO_CCOMP,MMPUR_CCOMP,SAP,auto-map via desc: Posting Logic in the Case of Stock Transfers
vendor_context_link,sap_desc_d3114cb0,MM_EKPO_WEORA,XFELD,SAP,auto-map via desc: Acceptance At Origin
vendor_context_link,sap_desc_c11cf4f3,MM_EKPO_SRV_BAS_COM,XFELD,SAP,auto-map via desc: Service-Based Commitment
vendor_context_link,sap_desc_1fd91bbd,MM_EKPO_DIFF_INVOICE,DIFF_INVOICE,SAP,auto-map via desc: Differential Invoicing
vendor_context_link,sap_desc_32cc4548,MM_EKPO_TRMRISK_RELEVANT,LOGTRM_RISK_RELEVANCY,SAP,auto-map via desc: Risk Relevancy in Purchasing
vendor_context_link,sap_desc_c153f546,MM_EKPO_SPE_ABGRU,ABGRU,SAP,auto-map via desc: Reason for rejection of quotations and sales order
vendor_context_link,sap_desc_5266ecbd,MM_EKPO_SPE_CRM_FKREL,FKREL,SAP,auto-map via desc: Billing Relevance CRM
vendor_context_link,sap_desc_dbf23dc7,MM_EKPO_SPE_CQ_CTRLTYPE,/SPE/CQ_CONTROL_TYPE,SAP,auto-map via desc: CQ Control Type
vendor_context_link,sap_desc_d60e97a3,MM_EKPO_SPE_CQ_NOCQ,XFELD,SAP,auto-map via desc: No Transmission of Cumulative Quantities in SA Rel
vendor_context_link,sap_desc_48959fb2,MM_EKPO_CQU_SAR,MENG15,SAP,auto-map via desc: Cumulative Goods Receipts from Redirected Purchase
vendor_context_link,sap_desc_a703daf2,MM_EKPO_SPE_EWM_DTC,XFELD,SAP,auto-map via desc: EWM Delivery Based Tolerance Check
vendor_context_link,sap_desc_04be0e5a,MM_EKPO_EXLIN,EXLIN,SAP,auto-map via desc: Hierarchy Number
vendor_context_link,sap_desc_07387147,MM_EKPO_EXSNR,EXSNR,SAP,auto-map via desc: External Sort Number
vendor_context_link,sap_desc_049f5cce,MM_EKPO_EHTYP,EHTYP,SAP,auto-map via desc: External Hierarchy Category
vendor_context_link,sap_desc_0c589f96,MM_EKPO_RETPC,PRZ32,SAP,auto-map via desc: Retention in Percent
vendor_context_link,sap_desc_01e903f0,MM_EKPO_DPTYP,ME_DPTYPE_DOMAIN,SAP,auto-map via desc: Down Payment Indicator
vendor_context_link,sap_desc_1cd2b900,MM_EKPO_DPPCT,PRZ32,SAP,auto-map via desc: Down Payment Percentage
vendor_context_link,sap_desc_886780ef,MM_EKPO_FLS_RSTO,XFELD,SAP,auto-map via desc: Store Return with Inbound and Outbound Delivery
vendor_context_link,sap_desc_a62ff2d5,MM_EKPO_EXT_RFX_SYSTEM,LOGSYS,SAP,auto-map via desc: Logical System
vendor_context_link,sap_desc_2e6cbafe,MM_EKPO_GOODS_COUNT_CORRECTION,XFELD,SAP,auto-map via desc: Goods count correction
vendor_context_link,sap_desc_44a527e0,MM_EKPO_ITCONS,XFELD,SAP,auto-map via desc: Real-Time Consumption Posting of Subcontracting Co
vendor_context_link,sap_desc_576e1d1b,MM_EKPO_CMPL_DLV_ITM,XFELD,SAP,auto-map via desc: Complete Delivery Requested for Purchase Order Ite
vendor_context_link,sap_desc_891255d9,MM_EKPO_GR_BY_SES,XFELD,SAP,auto-map via desc: Are GRs posted by using Service Entry Sheet
vendor_context_link,sap_desc_04dd8e3b,MM_EKPO_RENEGOTIATION_STATUS,MEPROC_RENOGSTATE,SAP,auto-map via desc: Renegotiation Status
vendor_context_link,sap_desc_194d44ad,MM_EKPO_SF_TXJCD,J_1BTXJCD,SAP,auto-map via desc: Jurisdiction Code of the Point of Origin
vendor_context_link,sap_desc_a7c9b03f,MM_EKPO_DUMMY_EKPO_INCL_EEW_PS,EKPO_INCL_EEW,SAP,auto-map via desc: Data Element for Extensibility of Purchasing Docum
vendor_context_link,sap_desc_147a8fd8,MM_EKPO_LIMIT_AMOUNT,WERT7,SAP,auto-map via desc: Overall Limit
vendor_context_link,sap_desc_9289ccd9,MM_EKPO_ENH_PERCENT,PRZ32,SAP,auto-map via desc: WKA: Percentage of wages
vendor_context_link,sap_desc_a3da29cc,MM_EKPO_CIGIT,GLO_IT_CIG,SAP,auto-map via desc: CIG Italy : Competition Identification Number
vendor_context_link,sap_desc_f5c36821,MM_EKPO_MGOIT,GLO_IT_MGO,SAP,auto-map via desc: MGO Italy Monitoraggio Grandi Opere - Big Project 
vendor_context_link,sap_desc_5e8de64f,MM_EKPO_TXS_BUSINESS_TRANSACTION,TXS_BUSINESS_TRANSACTION,SAP,auto-map via desc: Tax Service Business Transaction
vendor_context_link,sap_desc_281279d6,MM_EKPO_TXS_MATERIAL_USAGE,unknown,SAP,auto-map via desc: Tax Service Material Usage
vendor_context_link,sap_desc_1be0a4f6,MM_EKPO_TXS_USAGE_PURPOSE,TXS_USAGE_PURPOSE,SAP,auto-map via desc: Tax Service Usage Purpose
vendor_context_link,sap_desc_404f63a7,MM_EKPO_/BEV1/NEGEN_ITEM,XFELD,SAP,auto-map via desc: Indicator: Item Is Generated
vendor_context_link,sap_desc_7fe53fa3,MM_EKPO_/BEV1/NEDEPFREE,XFELD,SAP,auto-map via desc: Indicator: Dependent Items Are Free of Charge
vendor_context_link,sap_desc_7b75ee3b,MM_EKPO_/BEV1/NESTRUCCAT,/BEV1/NESTRUC_CAT,SAP,auto-map via desc: Structure Category for Material Relationship
vendor_context_link,sap_desc_c2ba89dc,MM_EKPO_ADVCODE,/ISDFPS/ADVCODE,SAP,auto-map via desc: Advice Code
vendor_context_link,sap_desc_85fb3cc5,MM_EKPO_EXCPE,NUM02,SAP,auto-map via desc: Acceptance Period
vendor_context_link,sap_desc_c65ea473,MM_EKPO_TMS_SRC_LOC_KEY,/SCMTMS/LOCUUID,SAP,auto-map via desc: Location GUID (004) with Conversion Exit
vendor_context_link,sap_desc_c65ea473,MM_EKPO_TMS_DES_LOC_KEY,/SCMTMS/LOCUUID,SAP,auto-map via desc: Location GUID (004) with Conversion Exit
vendor_context_link,sap_desc_6a601b14,MM_EKPO_/DMBE/OPTIONOF,EBELP,SAP,auto-map via desc: Option of MM Item
vendor_context_link,sap_desc_bf76f658,MM_EKPO_/DMBE/FAS_CODE,/DMBE/DM_FAS_CODE,SAP,auto-map via desc: Financial Accounting Standards Code
vendor_context_link,sap_desc_7422bcbd,MM_EKPO_/DMBE/SCHEDULING_DESK,/DMBE/DM_SCHEDULERS_DESK,SAP,auto-map via desc: Scheduling Desk
vendor_context_link,sap_desc_deb10517,MM_EKPO_/DMBE/MIXEDPRODUCT,MATNR,SAP,auto-map via desc: Product
vendor_context_link,sap_desc_666db08e,MM_EKPO_/DMBE/POSTEDDATE,DATS,SAP,auto-map via desc: Posted Date of a Deal
vendor_context_link,sap_desc_05aff43d,MM_EKPO_/DMBE/DEAL_POSTED,FLAG,SAP,auto-map via desc: Deal is Posted
vendor_context_link,sap_desc_864ca79e,MM_EKPO_ZBAS_DATE,DATUM,SAP,auto-map via desc: Base Date
vendor_context_link,sap_desc_4a299459,MM_EKPO_ZADATTYP,/ILE/TDATETYP,SAP,auto-map via desc: Annexing Date Type
vendor_context_link,sap_desc_6cf5524b,MM_EKPO_Z_DEV,/ILE/TDEC3_3,SAP,auto-map via desc: deviation percentage
vendor_context_link,sap_desc_b4b7401d,MM_EKPO_ZLIMIT_DAT,DATUM,SAP,auto-map via desc: Annexing limit date (purchasing)
vendor_context_link,sap_desc_a41df237,MM_EKPO_NUMERATOR,CHAR20,SAP,auto-map via desc: IL Annexing Numerator
vendor_context_link,sap_desc_2b317683,MM_EKPO_HASHCAL_BDAT,DATS,SAP,"auto-map via desc: ""The general acountant method"" New base date."
vendor_context_link,sap_desc_430aaaf8,MM_EKPO_HASHCAL,/ILE/MTG_CHASHCAL,SAP,auto-map via desc: Accountant general method
vendor_context_link,sap_desc_16acc1f5,MM_EKPO_NEGATIVE,/ILE/NEGATIVE_ANNEXING,SAP,auto-map via desc: Do not allow negative annexing
vendor_context_link,sap_desc_123000aa,MM_EKPO_KNOWN_INDEX,XFELD,SAP,auto-map via desc: Known Index indicator in /ILE/T_ANNEXING_CALCULATI
vendor_context_link,sap_desc_c6722c6d,MM_EKPO_AFPNR,POSNR,SAP,auto-map via desc: Sales Document Item
vendor_context_link,sap_desc_8ea63a0e,MM_EKPO_PNSTAT,ADSPC_FLAG,SAP,auto-map via desc: Flag for the S1PNSTAT message
vendor_context_link,sap_desc_d6adf7df,MM_EKPO_ASSIGNMENT_PRIORITY,VBELN,SAP,auto-map via desc: ARun Demand Priority
vendor_context_link,sap_desc_bf3edf9b,MM_EKPO_ARUN_GROUP_PRIO,VBELN,SAP,auto-map via desc: ARun Demand Group Priority
vendor_context_link,sap_desc_773028bc,MM_EKPO_ARUN_ORDER_PRIO,unknown,SAP,auto-map via desc: ARun Order Priority
vendor_context_link,sap_desc_47471a5e,MM_EKPO_SERRU,SERRU,SAP,auto-map via desc: Type of subcontracting
vendor_context_link,sap_desc_f9cc5f53,MM_EKPO_FSH_VAS_REL,FSH_VAS_REL,SAP,auto-map via desc: VAS Relevant
vendor_context_link,sap_desc_c0f1a4e6,MM_EKPO_FSH_GRID_COND_REC,CHAR32,SAP,auto-map via desc: Grid Condition Record Number
vendor_context_link,sap_desc_d0f1b3a4,MM_EKPO_CNFM_QTY,MENGV13,SAP,auto-map via desc: Committed Quantity
vendor_context_link,sap_desc_3cc746e4,MM_EKPO_RFM_DIVERSION,RFM_DIVERSION_STATUS,SAP,auto-map via desc: Status of Diversion process
vendor_context_link,sap_desc_9cba6a3f,MM_EKPO_RFM_SCC_INDICATOR,RFM_SCC_INDICATOR,SAP,auto-map via desc: Season Completeness Indicator
vendor_context_link,sap_desc_d0d24d3d,MM_EKPO_STPAC,STPAC,SAP,auto-map via desc: Activate Static Stopping of Releases
vendor_context_link,sap_desc_f1614a2f,MM_EKPO_LGBZO_B,LGBZO,SAP,auto-map via desc: (Automotive) Unloading Point
vendor_context_link,sap_desc_688a7766,MM_EKPO_CONSNUM,NUMC3,SAP,auto-map via desc: Sequence Number
vendor_context_link,sap_desc_e84b0d62,MM_EKPO_BORGR_MISS,CHAR1,SAP,auto-map via desc: Indicator: Action at Registration
vendor_context_link,sap_desc_8e22ae8b,MM_EKPO_KBLPOS_CAB,KBLPOS,SAP,auto-map via desc: Earmarked Funds: Document Item
vendor_context_link,sap_desc_01f5d453,MM_EKPO_KBLNR_COMP,KBLNR,SAP,auto-map via desc: Commitment document
vendor_context_link,sap_desc_2916d726,MM_EKPO_KBLPOS_COMP,KBLPOS,SAP,auto-map via desc: Commitment item
vendor_context_link,sap_desc_b675072c,MM_EKPO_RFM_PSST_RULE,RFM_PSST_RULE,SAP,auto-map via desc: PSST Grouping Rule
vendor_context_link,sap_desc_7bde49d0,MM_EKPO_PUT_BACK,XFELD,SAP,auto-map via desc: Indicator for Putting Back from Grouped PO Documen
vendor_context_link,sap_desc_5c6a1337,MM_EKPO_CONS_ORDER,WRF_CONS_ORDER,SAP,auto-map via desc: Purchase Order for Consignment
vendor_context_link,sap_desc_76cdac5a,MM_MKPF_MJAHR,GJAHR,SAP,auto-map via desc: Material Document Year
vendor_context_link,sap_desc_254e557e,MM_MKPF_CPUTM,UZEIT,SAP,auto-map via desc: Time of Entry
vendor_context_link,sap_desc_4a752597,MM_MKPF_TCODE,CHAR4,SAP,auto-map via desc: Undefined range (can be used for patch levels)
vendor_context_link,sap_desc_40522320,MM_MKPF_BKTXT,TEXT25,SAP,auto-map via desc: Document Header Text
vendor_context_link,sap_desc_5e834c3d,MM_MKPF_FRATH,WERT7,SAP,auto-map via desc: Unplanned delivery costs
vendor_context_link,sap_desc_11d5684b,MM_MKPF_WEVER,WEVER,SAP,auto-map via desc: Version for Printing GR/GI Slip
vendor_context_link,sap_desc_7633fd49,MM_MKPF_TCODE2,TCODE,SAP,auto-map via desc: Transaction Code
vendor_context_link,sap_desc_07c98b61,MM_MKPF_BFWMS,BFWMS,SAP,auto-map via desc: Control posting for external WMS
vendor_context_link,sap_desc_09d07fd4,MM_MKPF_SPE_LOGSYS,LOGSYS,SAP,auto-map via desc: Logical System of EWM Material Document
vendor_context_link,sap_desc_886780ef,MM_MKPF_FLS_RSTO,XFELD,SAP,auto-map via desc: Store Return with Inbound and Outbound Delivery
vendor_context_link,sap_desc_de7538e3,MM_MKPF_MSR_ACTIVE,MSR_ACTIVE,SAP,auto-map via desc: Advanced Returns Management Active
vendor_context_link,sap_desc_571a7bdb,MM_MKPF_XCOMPL,CHAR1,SAP,auto-map via desc: Material document can only be canceled in full
vendor_context_link,sap_desc_76cdac5a,MM_MSEG_MJAHR,GJAHR,SAP,auto-map via desc: Material Document Year
vendor_context_link,sap_desc_2dd2a64f,MM_MSEG_ZEILE,MBLPO,SAP,auto-map via desc: Item in Material Document
vendor_context_link,sap_desc_9899522a,MM_MSEG_MAA_URZEI,MBLPO,SAP,auto-map via desc: Original Line for Account Assignment Item in Mater
vendor_context_link,sap_desc_c2999b28,MM_MSEG_XAUTO,MB_XAUTO,SAP,auto-map via desc: Item automatically created
vendor_context_link,sap_desc_33b47d73,MM_MSEG_INSMK,MB_INSMK,SAP,auto-map via desc: Stock Type
vendor_context_link,sap_desc_c7168edc,MM_MSEG_ZUSTD,XFELD,SAP,auto-map via desc: Batch in Restricted-Use Stock
vendor_context_link,sap_desc_8ccc3d50,MM_MSEG_PLPLA,PLPLA,SAP,auto-map via desc: Distribution of Differences
vendor_context_link,sap_desc_51afba74,MM_MSEG_BNBTR,WERT13N,SAP,auto-map via desc: Delivery costs in local currency
vendor_context_link,sap_desc_76cdac5a,MM_MSEG_SJAHR,GJAHR,SAP,auto-map via desc: Material Document Year
vendor_context_link,sap_desc_2dd2a64f,MM_MSEG_SMBLP,MBLPO,SAP,auto-map via desc: Item in Material Document
vendor_context_link,sap_desc_57ca4786,MM_MSEG_ELIKZ,XFELD,SAP,"auto-map via desc: ""Delivery Completed"" Indicator"
vendor_context_link,sap_desc_e1b4b1ff,MM_MSEG_ABLAD,TEXT25,SAP,auto-map via desc: Unloading Point
vendor_context_link,sap_desc_4dcb2ebe,MM_MSEG_PARGB,GSBER,SAP,auto-map via desc: Trading partner's business area
vendor_context_link,sap_desc_749b9417,MM_MSEG_ANLN2,ANLN2,SAP,auto-map via desc: Asset Subnumber
vendor_context_link,sap_desc_1d81217c,MM_MSEG_XSAUF,XFELD,SAP,auto-map via desc: Indicator: Posting to Order Is Statistical
vendor_context_link,sap_desc_65102fff,MM_MSEG_XSERG,XFELD,SAP,auto-map via desc: Indicator: Posting to Profitability Analysis Is St
vendor_context_link,sap_desc_1e2876cf,MM_MSEG_XRUEJ,XFELD,SAP,auto-map via desc: Indicator: post to previous year
vendor_context_link,sap_desc_8ecdcb4d,MM_MSEG_KZEAR,XFELD,SAP,auto-map via desc: Final Issue for Reservation
vendor_context_link,sap_desc_4a614742,MM_MSEG_KZSTR,KZSTR,SAP,auto-map via desc: Transaction/event is relevant to statistics
vendor_context_link,sap_desc_1f428d4c,MM_MSEG_UMBAR,BWTAR,SAP,auto-map via desc: Valuation Type of Transfer Batch
vendor_context_link,sap_desc_1d6f762b,MM_MSEG_KZBEW,KZBEW,SAP,auto-map via desc: Movement Indicator
vendor_context_link,sap_desc_9c0be374,MM_MSEG_KZZUG,KZZUG,SAP,auto-map via desc: Receipt Indicator
vendor_context_link,sap_desc_7e4777ee,MM_MSEG_BESTQ,BESTQ,SAP,auto-map via desc: Stock Category in the Warehouse Management System
vendor_context_link,sap_desc_07b15fa3,MM_MSEG_TBPOS,TBPOS,SAP,auto-map via desc: Transfer Requirement Item
vendor_context_link,sap_desc_b2cb0a3a,MM_MSEG_XBLVS,XFELD,SAP,auto-map via desc: Indicator: posting in warehouse management system
vendor_context_link,sap_desc_2078b70e,MM_MSEG_TBPRI,TBPRI,SAP,auto-map via desc: Transfer Priority
vendor_context_link,sap_desc_cc7077cc,MM_MSEG_EVERS,EVERS,SAP,auto-map via desc: Shipping Instructions
vendor_context_link,sap_desc_d43a8d56,MM_MSEG_EVERE,EVERE,SAP,auto-map via desc: Compliance with Shipping Instructions
vendor_context_link,sap_desc_a0c49b4c,MM_MSEG_KSTRG,KSTRG,SAP,auto-map via desc: Cost Object
vendor_context_link,sap_desc_69fb423c,MM_MSEG_XWSBR,XFELD,SAP,auto-map via desc: Reversal of GR allowed for GR-based IV despite inv
vendor_context_link,sap_desc_b6fa9466,MM_MSEG_MATBF,MATNR,SAP,auto-map via desc: Material in Respect of Which Stock is Managed
vendor_context_link,sap_desc_9244e646,MM_MSEG_UMMAB,MATNR,SAP,auto-map via desc: Receiving/Issuing Material
vendor_context_link,sap_desc_ccac0901,MM_MSEG_BUSTM,BUSTM,SAP,auto-map via desc: Posting string for quantities
vendor_context_link,sap_desc_3f11d89e,MM_MSEG_BUSTW,BUSTW,SAP,auto-map via desc: Posting String for Values
vendor_context_link,sap_desc_eb505e03,MM_MSEG_URZEI,MBLPO,SAP,auto-map via desc: Original line in material document
vendor_context_link,sap_desc_95e9a2be,MM_MSEG_XWOFF,XFELD,SAP,auto-map via desc: Calculation of val. open
vendor_context_link,sap_desc_cf3ac228,MM_MSEG_PRZNR,CO_PRZNR,SAP,auto-map via desc: Business Process
vendor_context_link,sap_desc_d2060031,MM_MSEG_LLIEF,LIFNR,SAP,auto-map via desc: Goods Supplier
vendor_context_link,sap_desc_1501d62c,MM_MSEG_XOBEW,XFELD,SAP,auto-map via desc: Vendor Stock Valuation Indicator
vendor_context_link,sap_desc_2c9ca178,MM_MSEG_ZUSTD_T156M,BAMOK_MSEG,SAP,auto-map via desc: Stock Type Modification (Read from Table T156M)
vendor_context_link,sap_desc_f11d544e,MM_MSEG_SPE_GTS_STOCK_TY,/SPE/GTS_STOCK_TYPE,SAP,auto-map via desc: GTS Stock Type
vendor_context_link,sap_desc_28b55290,MM_MSEG_XMACC,CHAR1,SAP,auto-map via desc: Multiple Account Assignment
vendor_context_link,sap_desc_1a07e4a1,MM_MSEG_CPUDT_MKPF,DATUM,SAP,auto-map via desc: Day On Which Accounting Document Was Entered
vendor_context_link,sap_desc_254e557e,MM_MSEG_CPUTM_MKPF,UZEIT,SAP,auto-map via desc: Time of Entry
vendor_context_link,sap_desc_7633fd49,MM_MSEG_TCODE2_MKPF,TCODE,SAP,auto-map via desc: Transaction Code
vendor_context_link,sap_desc_d1a51fed,MM_MSEG_SGT_UMSCAT,SGT_SRCA,SAP,auto-map via desc: Receiving/Issuing Stock Segment
vendor_context_link,sap_desc_8de69231,MM_MSEG_FBUDA,DATUM,SAP,auto-map via desc: Date on which services are rendered
vendor_context_link,sap_desc_dcb5a6ec,MM_MSEG_XPRINT,XRADI,SAP,auto-map via desc: Print via Output Control
vendor_context_link,sap_desc_255f77aa,MM_MSEG_COMPL_MARK,XFELD,SAP,auto-map via desc: Completed indicator
